customer_id,customer_name,branch_code,branch_name,customer_pan_card_no,customer_adhar_card_no,date_of_birth,address,name_of_city,state_name,state_code,country,zip_code,mobile_no,kyc_status,risk_id,income_slab,kyc_number,crn_unique_id,account_type,nationality,sip_status,has_demat_account,demat_account_no,networth,sip_amount,age
7095,Eva Ahuja,293,Gwalior,4011003454,278937022029,1998-12-18,"10/557, Desai Ganj",193,MADHYA PRADESH,23,India,407095,914873697281,Pending,3,High,456132,9176da53-67bf-41c4-94f4-5c6780f6be01,Current,Indian,No,No,,4525355.7,0.0,62
7096,Aniruddh Vala,294,Habra,7953548180,892244639224,1958-04-03,"H.No. 93
Ravi Marg",194,WEST BENGAL,19,India,407096,4288685286,Pending,1,Low,835611,f209bcaa-07ee-4110-9d7e-4ff9905c4840,Savings,Indian,No,No,,2987107.59,0.0,31
7097,Lagan Keer,295,Hajipur,5190221609,309619656175,1989-04-25,"872, Gara Street",195,BIHAR,10,India,407097,9885668736,Pending,4,Low,737952,04d4b2b7-a563-4fb4-b7cf-060b18384e8b,Savings,Indian,Yes,Yes,4457902742.0,5525096.49,33777.86,74
7098,Nirvaan Sem,296,Haldia,6047380411,142528431503,1968-08-29,"26/264
Bhavsar Road",196,WEST BENGAL,19,India,407098,247646624,Rejected,1,High,141516,5bb46f1c-7425-452d-ba69-5246b620abe3,Current,Indian,Yes,Yes,3615438417.0,3197119.58,22711.87,62
7099,Gatik Tailor,297,Haldwani-cum-Kathgodam,5659799895,880111138650,1973-11-07,"H.No. 18
Karpe Marg",197,UTTARAKHAND,5,India,407099,159682259,Rejected,3,High,591818,b3ff7281-00b4-4fce-abce-b5c690533718,Current,Indian,No,Yes,1691524983.0,6818225.76,0.0,46
7100,Tanya Lad,298,Halisahar,3071089071,315880548032,1979-07-20,"75/14, Date",198,WEST BENGAL,19,India,407100,6608969103,Verified,2,High,691067,ca639dba-3f63-47df-8fee-59419111fd6a,Savings,Indian,No,Yes,5520343687.0,1260968.95,0.0,26
7101,Hazel Apte,299,Hanumangarh,2155060215,707357891397,1960-04-16,"H.No. 382, Varma",199,RAJASTHAN,8,India,407101,918530631172,Verified,2,Low,564798,b44bc1be-e239-4e49-9ca3-647b018108aa,Savings,Indian,No,No,,1591816.37,0.0,57
7102,Arnav Srinivasan,300,Haora,8867351152,638815603385,1964-07-24,"23/77, Bava Chowk",200,WEST BENGAL,19,India,407102,918465804028,Verified,1,High,261330,2ad006a2-20a0-448b-ae88-4df82cdc2116,Current,Indian,No,Yes,1536382926.0,6580591.88,0.0,42
7103,Sana Kurian,301,Hapur,6435071173,276528516848,1967-09-01,"18, Ganguly Chowk",201,UTTAR PRADESH,9,India,407103,717672338,Rejected,3,High,338982,834d256a-e0f1-4032-b2da-ec3efbd4bcab,Savings,Indian,Yes,Yes,2765164539.0,8226497.97,38561.53,44
7104,Purab Sant,302,Hardoi,8138569231,276457757924,1988-10-28,"H.No. 75, Wali Marg",202,UTTAR PRADESH,9,India,407104,2552825922,Pending,4,High,523099,4045cdfc-de06-43a4-b2f3-ac12601d32be,Current,Indian,No,Yes,2205893953.0,2584478.24,0.0,71
7105,Fateh Bhattacharyya,303,Hardwar,7610407058,864817488613,1983-12-17,"96/02
Reddy Street",203,UTTARAKHAND,5,India,407105,1102565431,Pending,1,Medium,222677,68aeffad-7759-4c83-9441-56d36253a33e,Current,Indian,No,Yes,6740037469.0,9567412.06,0.0,40
7106,Adira Gaba,304,Hassan,6881769111,452254278695,1985-07-08,"00/55
Rastogi Path",204,KARNATAKA,29,India,407106,918505570641,Verified,3,High,402900,865310b3-40e6-4d9e-a977-2595def72600,Savings,Indian,No,Yes,6995088701.0,244499.61,0.0,25
7107,Chirag Dewan,305,Hastsal,1365431674,604054274703,1973-01-26,"99/654, Dewan Path",205,NCT OF DELHI,7,India,407107,919530990275,Verified,3,Low,122158,b430b820-864a-4dcc-a4e9-2a04ba1ce773,Savings,Indian,No,No,,2862613.79,0.0,26
7108,Khushi Chacko,306,Hathras,2400953113,155838021937,1982-01-13,"146, Ranganathan Circle",206,UTTAR PRADESH,9,India,407108,7980864909,Pending,3,Medium,777616,1252cd60-bef4-4981-936c-53abf96a4084,Current,Indian,Yes,No,,2342995.48,39479.6,75
7109,Eva Bassi,307,Hazaribag,5104097368,744317385045,1977-11-06,"H.No. 91
Seth Marg",207,JHARKHAND,20,India,407109,4745576836,Verified,1,High,444240,e8509c6f-a6e3-4e9a-98ec-bdffcafac677,Savings,Indian,Yes,Yes,8872172204.0,6003780.37,15443.91,42
7110,Dhanush Kashyap,308,Hindaun,1429540528,189171748500,1997-05-02,"560, Sheth Ganj",208,RAJASTHAN,8,India,407110,6355430800,Rejected,3,Low,344923,afd898b4-1afa-4f5b-ba43-939a70d85eaa,Current,Indian,Yes,No,,1500705.38,13565.35,34
7111,Dhanuk Sharaf,309,Hindupur,1726579945,796612587784,1991-01-05,"72/363, Din Ganj",209,ANDHRA PRADESH,28,India,407111,6163544742,Verified,4,High,137657,4e7feee3-abd6-42d8-bb2e-b70026199d37,Savings,Indian,Yes,No,,1663183.46,15828.44,71
7112,Trisha Mangat,310,Hinganghat,7541543019,181824718078,1994-08-04,"452
Khalsa Ganj",210,MAHARASHTRA,27,India,407112,6125779760,Verified,2,Medium,950201,10dabb08-26b9-4ef4-94fa-f777b01bb8b3,Savings,Indian,No,Yes,1585430018.0,5450564.79,0.0,56
7113,Samarth Vasa,311,Hisar,2873869690,977401583957,1990-06-30,"02
Dugar Road",211,HARYANA,6,India,407113,2368679967,Verified,3,Medium,485657,f49b2630-85f0-4ad8-b124-a0ffd96c064f,Current,Indian,No,No,,7496008.39,0.0,41
7114,Vedika Khatri,312,Hoshangabad,5774178031,581259082199,1996-12-07,"H.No. 925
Hari Nagar",212,MADHYA PRADESH,23,India,407114,8250195858,Pending,1,High,561381,a2181ead-3562-4f1d-8c81-3947d9045896,Current,Indian,Yes,Yes,9169096959.0,2252501.38,17342.85,55
7115,Divyansh Som,313,Hoshiarpur,3238787589,270893650038,1989-05-11,"H.No. 08
Raju Ganj",213,PUNJAB,3,India,407115,1472819550,Rejected,4,Medium,712849,7a39dc98-1782-4ed0-afea-ecb1ecf4ddc5,Savings,Indian,Yes,Yes,9728660850.0,3570864.23,26434.77,30
7116,Anaya Gour,314,Hospet,1278175848,391421715047,1960-07-06,"49/438, Brahmbhatt Road",214,KARNATAKA,29,India,407116,2603650763,Pending,3,Medium,859569,f0920956-bedd-47f0-9c13-bc3c77e6d8e2,Savings,Indian,No,No,,1065059.85,0.0,59
7117,Vaibhav Jhaveri,315,Hosur,9385295381,743449602509,1991-03-16,"H.No. 10, Sandhu Marg",215,TAMIL NADU,33,India,407117,352771938,Pending,1,Medium,644727,20a706c0-8fbf-48a1-936b-0d7fca20de42,Savings,Indian,Yes,No,,132389.98,22124.47,19
7118,Ivana Mann,316,Hubli-Dharwad,8442637991,200121850612,1978-04-01,"H.No. 04, Wali Marg",216,KARNATAKA,29,India,407118,1786029914,Pending,4,Low,390615,0399ba64-b347-4eae-9345-5e96ea9187ba,Current,Indian,Yes,No,,2030477.36,31987.84,76
7119,Kanav Varty,317,Hugli-Chinsurah,5073438788,806875720020,2004-09-03,"15/133, Uppal Street",217,WEST BENGAL,19,India,407119,917294341090,Pending,2,Medium,184158,9d33805b-f5d1-46d5-9431-ec288c8f23c3,Savings,Indian,Yes,No,,5716405.15,19852.69,62
7120,Gokul Virk,318,Ichalkaranji,4380954216,860038739898,1984-02-23,"H.No. 214, Suri Ganj",218,MAHARASHTRA,27,India,407120,916688531358,Verified,4,Medium,759584,30ab6c3c-c421-4b7a-8197-66bae30db9f9,Savings,Indian,Yes,No,,6779251.55,32541.1,44
7121,Samiha Kale,319,Imphal,7445168823,356020636620,1966-08-02,"89
Dash Ganj",219,MANIPUR,14,India,407121,19398267,Rejected,1,Medium,642146,bb594831-baf7-46f8-8700-ad27c6b40d8c,Current,Indian,Yes,Yes,8672149204.0,5962973.52,46096.89,65
7122,Tara Badal,320,Indore,6502370715,637352863856,1999-12-01,"980, Choudhury Chowk",220,MADHYA PRADESH,23,India,407122,4992746799,Rejected,1,Low,533894,6ed815df-00a6-4778-8e3e-f8149067e936,Current,Indian,Yes,Yes,6220881653.0,8304502.13,46960.13,44
7123,Rasha Chhabra,321,Jabalpur,1319562544,214753956308,1984-12-13,"86/68, Kota",221,MADHYA PRADESH,23,India,407123,918901165505,Rejected,2,High,479324,4d0cbbc2-c3be-4f7a-83e3-18e9cde93ef7,Current,Indian,No,Yes,1668988592.0,110776.32,0.0,24
7124,Hunar Bhatti,322,Jagadhri,9150724671,651833663494,1991-11-26,"31/607, Som Nagar",222,HARYANA,6,India,407124,917457950929,Pending,4,High,604354,b7fd976a-6522-4436-bf3b-f0b3cd4a3b37,Current,Indian,No,No,,5869152.99,0.0,49
7125,Elakshi Sama,323,Jagdalpur,9950243242,720081018406,1964-10-31,"69, Dhawan Ganj",223,CHHATTISGARH,22,India,407125,914402588580,Pending,4,Medium,347836,e5095d0e-04c0-4f5d-aca3-04208659fc23,Current,Indian,No,No,,152844.17,0.0,25
7126,Hansh Chakraborty,324,Jaipur,8714804897,857045649233,1959-09-20,"99/569
Sha Zila",224,RAJASTHAN,8,India,407126,915751581747,Verified,2,Medium,761103,0eb288ae-4ee4-4466-b3c3-8be199434d8d,Savings,Indian,Yes,Yes,9096861883.0,1583655.05,33295.6,62
7127,Tarini Raju,325,Jalandhar,8973687979,466866505925,1970-01-03,"40, Tara Circle",225,PUNJAB,3,India,407127,1647474178,Rejected,4,Medium,998887,9a4803be-938f-4acb-962c-4757ba42997d,Current,Indian,No,Yes,7841819891.0,6120315.79,0.0,68
7128,Krish Srivastava,326,Jalgaon,2806130646,958862585232,1962-12-09,"93/94, Ganesh Path",226,MAHARASHTRA,27,India,407128,4542697562,Verified,4,Medium,566887,b6e81d55-5159-4d8c-a3fb-0e86abd19a8a,Current,Indian,Yes,Yes,5666328586.0,2423519.2,36122.09,73
7129,Prisha Devi,327,Jalna,4216435505,284850502153,1971-03-13,"25/19
Shere Nagar",227,MAHARASHTRA,27,India,407129,8634838575,Rejected,4,Medium,690901,59e951c1-6f33-4318-86bb-c966c7ec6aed,Savings,Indian,No,No,,5245179.24,0.0,36
7130,Amani Issac,328,Jalpaiguri,8854962520,508642995737,1998-07-27,"08/314
Sharaf Ganj",228,WEST BENGAL,19,India,407130,8253075674,Rejected,2,Medium,935637,38769bda-70fc-4cd2-ae31-b5c42c56bfb6,Savings,Indian,Yes,Yes,6855478274.0,3747800.26,54755.1,78
7131,Ishita Bains,329,Jamalpur,6600245635,734885138032,1984-12-19,"H.No. 293, Tiwari Zila",229,BIHAR,10,India,407131,916336888766,Verified,2,High,453750,8d0a2479-7e18-42d8-a00f-f49e7a5a3702,Savings,Indian,No,Yes,3947594135.0,4666901.86,0.0,28
7132,Miraan Gera,330,Jammu,3624450542,847561971320,1978-05-20,"54/678, Dar Street",230,JAMMU & KASHMIR,1,India,407132,7634636312,Verified,1,High,245774,3c6e2dd1-555c-431d-a9c0-b16e8fb9f15d,Savings,Indian,No,Yes,3724097101.0,5011123.77,0.0,60
7133,Renee Krish,331,Jamnagar,3169365443,555102536182,1975-07-06,"H.No. 09
Shenoy Zila",231,GUJARAT,24,India,407133,4090397193,Pending,3,Medium,125870,42f0737f-d8b3-4791-802b-c9264f895812,Savings,Indian,Yes,No,,5472414.0,86625.46,61
7134,Anya Dora,332,Jamshedpur,6931204888,408173176216,1984-10-31,"62/70
Atwal Road",232,JHARKHAND,20,India,407134,918818182979,Rejected,2,Medium,713302,d3c1b2b2-6bbe-4380-9f7c-e5d250c85f66,Current,Indian,Yes,No,,3090904.34,82777.6,71
7135,Mannat Khanna,333,Jamuria,7205569294,576600481195,1983-10-29,"H.No. 57
Rattan Path",233,WEST BENGAL,19,India,407135,910879898976,Verified,1,Low,255404,95fec72c-6a23-4d72-a0bc-469d779b2c69,Savings,Indian,No,Yes,9223204572.0,1571925.07,0.0,79
7136,Azad Chandra,334,Jaunpur,5003485276,778695142743,1970-02-18,"H.No. 39
Chhabra Nagar",234,UTTAR PRADESH,9,India,407136,6670192453,Verified,3,Low,331996,493dab3c-dd52-4204-ab34-c60b036b617e,Current,Indian,Yes,No,,4882439.27,84603.51,79
7137,Nayantara Barman,335,Jehanabad,5650627204,109556448010,1965-03-04,"H.No. 400, Batta Path",235,BIHAR,10,India,407137,2452075500,Pending,4,High,340010,0f4102b0-ca1a-474a-b71c-3a7fad3c895a,Savings,Indian,No,No,,3893158.47,0.0,29
7138,Nayantara Sani,336,Jetpur Navagadh,7925884743,583231490534,1980-08-27,"63
Ramanathan Zila",236,GUJARAT,24,India,407138,6732982172,Rejected,4,Low,734890,98300dbc-c71e-4e1c-b3b1-30013c5dcbf2,Current,Indian,Yes,No,,172203.44,2069.73,23
7139,Farhan Boase,337,Jhansi,9857580730,218557698188,1993-03-22,"359
Brar Circle",237,UTTAR PRADESH,9,India,407139,911570268320,Rejected,3,Medium,447563,7d9a589e-cc5e-4cd5-9fb1-2367d92fefa5,Current,Indian,Yes,Yes,6043661263.0,9636965.26,18144.15,38
7140,Seher Sule,338,Jhunjhunun,8326568344,998749917146,1989-08-27,"46/56
Ganguly Zila",238,RAJASTHAN,8,India,407140,5281644,Rejected,3,Low,695129,a9d6d294-6fcd-4ba7-bb7d-e3ba4181da1a,Current,Indian,No,Yes,9823924276.0,2938417.12,0.0,26
7141,Nitya Tandon,339,Jind,8547865524,412438170029,1959-08-09,"H.No. 77
Rama Path",239,HARYANA,6,India,407141,3074043044,Rejected,2,High,774718,12f1651f-1f5f-40ff-82c6-86ad4c2e81ee,Current,Indian,Yes,No,,5348189.72,44770.08,61
7142,Aarush Divan,340,Jodhpur,9254009441,769644936994,1962-04-13,"H.No. 499
Madan Zila",240,RAJASTHAN,8,India,407142,913530905592,Rejected,4,Low,850670,b885db6a-c9bb-422e-afdb-b54c3b2ef8ba,Savings,Indian,Yes,Yes,7261182182.0,1136812.78,15458.73,32
7143,Arnav Suresh,341,Junagadh,2366370652,455547547586,1993-06-07,"07/56, Sodhi Circle",241,GUJARAT,24,India,407143,4527170919,Pending,1,Low,258570,ed00faa9-6e4b-451f-bc29-ff50c5a02073,Current,Indian,No,No,,7653328.96,0.0,41
7144,Kismat Bora,342,Kadapa,9372863612,300680743765,1961-07-13,"H.No. 425
Goda Ganj",242,ANDHRA PRADESH,28,India,407144,8490522277,Verified,2,Low,523721,ac734025-d54a-46d5-8996-759293ef2428,Savings,Indian,No,No,,160959.63,0.0,20
7145,Vanya Vyas,343,Kaithal,6902087492,574557748364,1982-01-05,"63/107, Sanghvi Nagar",243,HARYANA,6,India,407145,7201884522,Rejected,4,High,208880,51c1a61b-3099-4a18-9dac-8e64577b6e30,Savings,Indian,Yes,Yes,4148123898.0,3354796.18,44101.28,28
7146,Umang Bhatt,344,Kakinada,7599818680,914278205414,2001-02-06,"926
Gera Ganj",244,ANDHRA PRADESH,28,India,407146,1037215470,Pending,4,Low,128253,8d0d330d-08c9-4407-9e50-9b87398314b0,Savings,Indian,Yes,Yes,9521110873.0,9346918.67,13323.36,45
7147,Veer Srinivasan,345,Kalol,3184954726,766710264735,2000-09-20,"137
Kota Nagar",245,GUJARAT,24,India,407147,919902231147,Verified,1,Low,256065,a815d266-cbec-4d97-b1f0-cce4ccb43e88,Savings,Indian,Yes,No,,5882302.71,30854.92,38
7148,Aniruddh Kashyap,346,Kalyani,6316332327,893007152118,2000-02-14,"H.No. 549
Sachdev Chowk",246,WEST BENGAL,19,India,407148,910155364331,Pending,1,High,352133,934a027b-a39f-4179-b8e8-8e8f35ac7ad1,Savings,Indian,Yes,No,,6707123.56,32098.36,45
7149,Mannat Kamdar,347,Kamarhati,2777156366,239445751743,1979-07-26,"76/666, Vohra Street",247,WEST BENGAL,19,India,407149,478323602,Pending,1,High,907207,8389301f-bae5-4458-ade3-3c350b252201,Current,Indian,No,Yes,6482348146.0,217669.68,0.0,18
7150,Kavya Dash,348,Kancheepuram,8600743212,680002060016,1977-01-24,"H.No. 033
Gulati Nagar",248,TAMIL NADU,33,India,407150,8300872662,Rejected,3,Low,216531,18cea673-1d01-4a9d-b713-c056e940a431,Current,Indian,Yes,Yes,6054352673.0,2527850.38,68270.99,76
7151,Parinaaz Sarin,349,Kanchrapara,4508975665,303200151452,1990-10-15,"H.No. 74, Chacko Marg",249,WEST BENGAL,19,India,407151,919681829906,Rejected,2,Medium,495328,5eb479e0-2bf6-466c-8d3c-0909f8908f71,Savings,Indian,Yes,No,,2960625.6,34335.67,67
7152,Tushar Srinivasan,350,Kanpur,4014133676,367071018453,1979-11-29,"859
Sami Road",250,UTTAR PRADESH,9,India,407152,2678665045,Rejected,3,High,521833,c73c45b1-0b67-430c-87d4-fc5faedd187b,Current,Indian,Yes,No,,5518266.37,90876.38,69
7153,Rohan Basak,351,Kanpur City,9948742598,178907438705,1970-03-26,"H.No. 023, Sampath Zila",251,UTTAR PRADESH,9,India,407153,8636454114,Rejected,4,Medium,850836,b60b606b-4033-4b50-b888-45ab8af636e6,Savings,Indian,Yes,Yes,5491480723.0,6070183.82,29523.19,43
7154,Onkar Ramanathan,352,Karaikkudi,1915679465,594691818151,1958-02-24,"99/127, Talwar",252,TAMIL NADU,33,India,407154,4755349547,Pending,4,Medium,351154,6c4c5f60-d50e-4e42-a168-27544533a1da,Savings,Indian,Yes,Yes,4457039267.0,2445652.86,14527.58,65
7155,Hrishita Saran,353,Karawal Nagar,9416561403,338891024083,1986-03-23,"H.No. 205
Dhillon Nagar",253,NCT OF DELHI,7,India,407155,8321319083,Verified,1,Medium,263823,dd92ac0a-149e-41e3-9912-6ab03b426987,Savings,Indian,Yes,No,,5896649.96,74527.66,59
7156,Pranay Iyengar,354,Karimnagar,6123333515,750934540578,1973-12-26,"14
Venkatesh Circle",254,ANDHRA PRADESH,28,India,407156,1791799337,Verified,4,Medium,788021,f345a6ee-deb3-45f4-a089-e49b38096355,Current,Indian,No,No,,5450078.03,0.0,57
7157,Bhamini Tandon,355,Karnal,4997759208,675887991942,2003-12-05,"28/627
Wagle Circle",255,HARYANA,6,India,407157,4061670508,Pending,2,Low,827922,c2e12c7c-1475-4390-b93a-9def1556ee54,Savings,Indian,No,No,,2931317.65,0.0,52
7158,Navya Yohannan,356,Kasganj,3619183499,738703328789,1980-04-17,"92, Kannan",256,UTTAR PRADESH,9,India,407158,917709925724,Pending,2,High,892000,0c4d8ff0-56f5-4053-b2c9-ffdb4f8d0153,Savings,Indian,No,No,,4889610.62,0.0,69
7159,Madhav Edwin,357,Kashipur,1931785338,319050023728,1960-08-07,"12/543
Arya Circle",257,UTTARAKHAND,5,India,407159,912290653956,Verified,4,Medium,279147,188365fa-246d-4b79-a332-ee8bc63763c4,Current,Indian,Yes,Yes,8678138708.0,772609.54,39527.52,56
7160,Fateh Bala,358,Katihar,4860756498,559339181331,1985-10-24,"81/770, Garde Marg",258,BIHAR,10,India,407160,913859588515,Verified,4,High,588889,f1f21342-eabb-4bfd-89f0-b508da667766,Savings,Indian,Yes,No,,243071.76,29060.48,19
7161,Nayantara Sandal,359,Khammam,8559503138,211592809668,1980-01-24,"716
Sachdeva Chowk",259,ANDHRA PRADESH,28,India,407161,8073373906,Pending,4,Medium,360244,0fc66405-ca54-48de-9e51-bd61c97b432a,Current,Indian,No,Yes,2050518717.0,241552.06,0.0,21
7162,Nirvi Khanna,360,Khandwa,9873693571,635678790666,1980-07-08,"16
Yohannan Marg",260,MADHYA PRADESH,23,India,407162,106917866,Verified,1,Low,495185,fa91675f-cef9-44a1-b15f-f9626c988eb9,Current,Indian,Yes,Yes,6071017949.0,7986375.18,24347.98,40
7163,Charvi Sha,361,Khanna,9918653127,152723385531,1994-12-26,"912, Dube Road",261,PUNJAB,3,India,407163,910867377896,Verified,4,Medium,475232,d4d10b52-2ae8-45af-a85f-6a101f1beaf5,Current,Indian,No,Yes,7722276262.0,5117535.22,0.0,40
7164,Sumer Desai,362,Kharagpur,7385668984,553118165118,1995-12-03,"31, Venkataraman",262,WEST BENGAL,19,India,407164,4448405784,Pending,3,Low,775550,2a8b9808-e464-457d-b21e-01e478de5140,Savings,Indian,Yes,No,,1045487.02,16483.26,79
7165,Kiaan Bajwa,363,Khardaha,3700797415,569189348463,1980-11-23,"H.No. 04
Anne Ganj",263,WEST BENGAL,19,India,407165,4975876286,Pending,3,High,473010,e84cf7e1-70f1-48d1-95f7-850c6db05119,Current,Indian,No,No,,1856649.95,0.0,78
7166,Hansh Loyal,364,Khargone,8837766953,915229100025,1990-10-26,"99/597
Hari Path",264,MADHYA PRADESH,23,India,407166,912457915618,Pending,1,Low,299849,076be0ba-9a9b-4ed1-87b4-36a3c3ca0830,Current,Indian,No,Yes,3808993399.0,1247930.3,0.0,28
7167,Reyansh Kakar,365,Khora,2208377712,437712236994,1996-12-05,"30/11, Vora Street",265,UTTAR PRADESH,9,India,407167,916716446955,Pending,1,Medium,474950,1d8d1387-78d5-48aa-adf8-dbf5ba3b1e5b,Savings,Indian,Yes,No,,2161187.72,17072.01,35
7168,Ojas Sangha,366,Khurja,4481898601,599699773824,1958-06-18,"835
Ramanathan Nagar",266,UTTAR PRADESH,9,India,407168,7072869994,Verified,2,High,900329,7396bf24-bf6c-43b2-ac75-20e62bed8332,Current,Indian,Yes,Yes,3976996904.0,3134938.09,42821.93,63
7169,Biju Khanna,367,Kirari Suleman Nagar,1373263108,194422881028,1973-02-17,"76/45, Joshi Path",267,NCT OF DELHI,7,India,407169,80622448,Pending,2,High,207170,e83afb92-7932-48fe-adbf-b8eb0babd84c,Current,Indian,Yes,Yes,8981578641.0,2936833.95,41105.3,61
7170,Aaina Sodhi,368,Kishanganj,7935379381,999140201380,1968-12-11,"78
Rau Chowk",268,BIHAR,10,India,407170,8222824474,Verified,4,Low,248378,1a9af070-0b81-46fb-9689-653114c58d41,Savings,Indian,No,Yes,9525978034.0,6698919.38,0.0,61
7171,Yasmin Devi,369,Kishangarh,7798591466,698356738848,1983-12-27,"85/83
Sarin Circle",269,RAJASTHAN,8,India,407171,9878315865,Verified,1,Medium,971949,4be1c6c3-b8ea-4c86-89e9-6c24d061f15e,Savings,Indian,Yes,No,,5613280.94,95654.58,55
7172,Samiha Keer,370,Kochi,9115626545,871036909552,2004-01-15,"98/160
Gopal Ganj",270,KERALA,32,India,407172,2094567980,Verified,3,Low,424729,5b6adc32-0cce-4d82-9a80-c1613f6b05eb,Current,Indian,Yes,No,,6639853.3,35684.07,76
7173,Vritika Mann,371,Kolar,4637661794,832351515423,1980-12-09,"56, Virk Marg",271,KARNATAKA,29,India,407173,955261653,Pending,1,Medium,405313,730de39b-08de-4148-8da7-c507ec308cff,Savings,Indian,No,Yes,1479145579.0,2734273.18,0.0,61
7174,Indranil Seth,372,Kolhapur,5480111219,915172245934,1971-07-22,"46/02, Deshmukh Nagar",272,MAHARASHTRA,27,India,407174,7492242362,Verified,2,Medium,320290,32b0b059-82e0-44ea-b13c-faf9e6b094dc,Savings,Indian,Yes,No,,6211093.06,55364.67,75
7175,Kimaya Singh,373,Kolkata,1000201916,181913401847,1961-12-20,"60/76
Sathe Nagar",273,WEST BENGAL,19,India,407175,7069006684,Verified,4,Medium,308817,3ff085db-caf1-40a7-aab0-c10308014143,Current,Indian,Yes,No,,4674558.57,34850.45,29
7176,Rhea Raja,374,Kollam,1865350805,786753295638,1982-05-16,"46, Kuruvilla Zila",274,KERALA,32,India,407176,915298933289,Verified,3,Low,911726,d4d2ccaf-07ab-4aa2-a3b2-9c712bb079c5,Current,Indian,No,Yes,2651786570.0,5253672.72,0.0,64
7177,Mannat Shroff,375,Korba,5053903665,527952017942,1986-05-09,"41/331
Bhakta Chowk",275,CHHATTISGARH,22,India,407177,912249295793,Verified,4,Medium,395366,3f53ecff-f291-41db-8942-2696f41a2403,Current,Indian,Yes,Yes,7060196313.0,9579682.91,38320.15,37
7178,Taran Sharaf,376,Kota,4381953653,164640351884,1958-12-13,"H.No. 08, Chokshi Road",276,RAJASTHAN,8,India,407178,3078526572,Verified,3,High,766158,fa07af28-a530-4160-beaf-1fd7d8fa7000,Current,Indian,No,Yes,9026537455.0,5492571.89,0.0,58
7179,Ayesha Dara,377,Kozhikode,4962332934,536811293374,1988-11-03,"H.No. 57, Saraf Chowk",277,KERALA,32,India,407179,8326118226,Verified,2,Medium,716502,b4f5db92-4a6f-4880-9739-d64c60e68c67,Current,Indian,No,No,,1380481.27,0.0,51
7180,Shaan Lad,378,Krishnanagar,6640790438,656429378357,1991-11-19,"14
Dugar",278,WEST BENGAL,19,India,407180,916330518323,Pending,2,Medium,146613,3e3fb134-eadf-46d3-8413-4e52f5ddadb3,Savings,Indian,Yes,Yes,1380834675.0,4332626.42,44179.09,75
7181,Advik Bakshi,379,Kulti,2199151600,933662728492,1972-12-24,"52/594
Sastry Road",279,WEST BENGAL,19,India,407181,9715958436,Pending,3,Medium,659485,68961bdc-aefc-48aa-aa5d-65b14c1151c6,Savings,Indian,No,No,,6463784.1,0.0,58
7182,Dishani Walla,380,Kumbakonam,8226141014,895014960747,1988-09-22,"120
Sankaran Circle",280,TAMIL NADU,33,India,407182,918195374835,Verified,4,High,783479,3884cb37-4f47-4713-bfcd-6b0448370c75,Current,Indian,No,No,,6121402.18,0.0,42
7183,Ivan Bhandari,381,Kurichi,9193505131,859948434797,1970-07-30,"H.No. 898
Lata Zila",281,TAMIL NADU,33,India,407183,915847816065,Verified,1,Medium,645494,8b17a0f4-2122-4cf1-bb40-4d63ac00b5ea,Savings,Indian,Yes,Yes,8279047267.0,5463253.96,62013.41,74
7184,Kiara Gade,382,Kurnool,4842375351,510093362710,1995-01-19,"15/781, Virk Chowk",282,ANDHRA PRADESH,28,India,407184,910550723693,Verified,1,High,253915,655f52ff-0e52-4910-aad9-3233ca99cf7d,Savings,Indian,Yes,No,,2869571.23,16781.87,51
7185,Himmat Basu,383,Lakhimpur,6060787748,107214892778,2002-01-29,"H.No. 76, Loke Ganj",283,UTTAR PRADESH,9,India,407185,914768362158,Rejected,2,Medium,508904,f695ed3a-6cb6-4241-9e1e-a7e6f3ddf95c,Current,Indian,No,Yes,6216052218.0,2275989.34,0.0,68
7186,Charvi Chakrabarti,384,Lalitpur,5200872221,911702974861,1977-08-06,"13/170
Krishnan Circle",284,UTTAR PRADESH,9,India,407186,915865225005,Rejected,4,High,427195,77d02737-917c-4cf4-b3e7-f260d5f2adff,Savings,Indian,No,Yes,1800800903.0,2741819.35,0.0,72
7187,Fateh Chowdhury,385,Latur,6484304530,561716205188,2000-07-04,"H.No. 57, Karpe Ganj",285,MAHARASHTRA,27,India,407187,910578471459,Verified,2,Medium,849395,862db0ba-189f-4939-a8a7-95f9db3e5d78,Current,Indian,No,Yes,2911166731.0,9576693.23,0.0,39
7188,Faiyaz Bansal,386,Loni,1660353027,137794597802,1995-03-05,"H.No. 262
Dubey",286,UTTAR PRADESH,9,India,407188,916141752491,Rejected,3,Low,680627,0de8fa85-73e2-498e-8ed9-01f7014a103d,Current,Indian,No,Yes,3709516861.0,9789357.72,0.0,37
7189,Shalv Sheth,387,Lucknow,4928348824,841071954084,1981-08-19,"18/588, Krish Marg",287,UTTAR PRADESH,9,India,407189,6962190764,Rejected,3,Low,945568,160ea770-61fb-4860-a7a3-7d3c158b183e,Savings,Indian,Yes,No,,1621940.92,69622.27,73
7190,Tushar Sama,388,Ludhiana,5830600523,568392863605,2003-04-22,"698, Kar Street",288,PUNJAB,3,India,407190,9089927517,Verified,2,Low,801445,2169d8c9-9eb7-43db-ab9b-8c5c272b2862,Current,Indian,Yes,No,,7866393.54,22567.83,42
